id,scientific_name,Clements_name,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km
163Juola2012,Fregata_minor,Fregata_minor,Fregata_minor,monogamy,single-year study,great_frigatebird,23.75,-166.02,no,other,2007,2007,February,June,8.7,4,42,46,40,-166.02,2007,2,36,21.89999962,21.71034537,0.189654252,21.86000023,0.03999939,6,23.22000046,22.94275901,0.27724145,23.13600037,0.084000092,5,99,99,0,99,0,536,536,0,536,0,5,7,6.720000076,2,6,5,1,1,2,6,2007,23.75,-166.02,NA,NA,both,TRUE,23.75,-166.02,23.75,Fregata_minor_23.75_-166.02,628.8944394
166Hunter1992,Fulmarus_glacialis,Fulmarus_glacialis,Fulmarus_glacialis,monogamy,single-year study,northern_fulmar,59.53,-1.62,no,DNA fingerprinting,1988,1988,March,NA,0,0,28,28,41,-1.62,1988,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,3,NA,1988,59.53,-1.62,NA,NA,both,TRUE,59.53,-1.62,59.53,Fulmarus_glacialis_59.53_-1.62,42.73581766
341Saino1999,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,single-year study,barn_swallow,45.43,8.62,no,microsatellite,1994,1994,March,June,51.9,27,25,52,42,8.62,1994,3,38,11.30000019,7.955172588,3.344827603,9.860000229,1.439999962,6,15.22500014,13.88103472,1.343965419,14.75500035,0.46999979,4,17.10000038,91.85862173,-74.75862135,68.12000275,-51.02000237,297.800005,365.2448326,-67.44482767,343.2000076,-45.40000267,4,10.69999981,10.35000014,3,6,4,1,1,3,6,1994,45.43,8.62,0.149265656,0.22670435,both,TRUE,45.43,8.62,45.43,Hirundo_rustica_45.43_8.62,112.6362055
26Moller2003,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,single-year study,barn_swallow,38.83,-6.98,no,microsatellite,1994,1994,March,June,32.4,55,115,170,43,-6.98,1994,3,39,14.5,11.93103461,2.568965386,13.14000034,1.359999657,6,17.60000038,16.4775864,1.122413981,17.14500041,0.454999971,4,6,48.45862144,-42.45862144,36.34000092,-30.34000092,115.3999981,166.3931062,-50.9931081,156.8800038,-41.48000575,4,13.30000019,13.47500014,3,6,4,1,1,3,6,1994,38.83,-6.98,0.470826714,0.378840042,both,TRUE,38.83,-6.98,38.83,Hirundo_rustica_38.83_-6.98,153.4386686
105Neuman2007,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,single-year study,barn_swallow,42.35,-76.5,no,microsatellite,2002,2002,May,August,49.1,26,27,53,44,-76.5,2002,5,40,11.40000057,13.12758633,-1.72758576,13.74000015,-2.33999958,8,18.27499986,17.72155204,0.553447814,17.94500027,0.32999959,4,125.3000031,83.993105,41.30689805,85.02000122,40.28000183,381.4000053,355.5000073,25.89999804,336.8000038,44.60000153,4,12.30000019,12.45000005,5,8,4,1,1,5,8,2002,42.35,-76.5,0.631213329,0.734938712,both,TRUE,42.35,-76.5,42.35,Hirundo_rustica_42.35_-76.5,242.7889196
184Smith1991,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,single-year study,barn_swallow,44.55,-76.32,no,NA,1989,1989,May,August,45.5,5,6,11,45,-76.32,1989,5,41,13.69999981,12.74482783,0.95517198,13.16000004,0.539999771,8,18.17500043,17.47500035,0.700000081,17.5800004,0.595000029,4,97.70000458,75.35172561,22.34827897,81.84000244,15.86000214,315.9000053,302.996557,12.90344837,325.0200058,-9.120000458,4,11.19999981,11.80000019,5,8,4,1,1,5,8,1989,44.55,-76.32,0.573357047,0.657019938,both,TRUE,44.55,-76.32,44.55,Hirundo_rustica_44.55_-76.32,136.8136103
436Yamagishi1992,Lanius_bucephalus,Lanius_bucephalus,Lanius_bucephalus,monogamy,single-year study,bull-headed_shrike,34.57,135.53,no,DNA fingerprinting,1989,1989,March,June,16.7,4,20,24,46,135.53,1989,3,42,8.100000381,7.037931196,1.062069186,6.740000057,1.360000324,6,15.29999995,15.07672436,0.223275592,15.05000017,0.249999785,4,110.2000046,106.8137941,3.386210474,121.3400024,-11.13999786,600,634.8241494,-34.82414943,662.1200157,-62.12001572,4,9.600000381,9.700000286,3,6,4,1,1,3,6,1989,34.57,135.53,0.129288432,0.192130816,both,TRUE,34.57,135.53,34.57,Lanius_bucephalus_34.57_135.53,10.68597574
388Ležalová-Piálková2011,Larus_ridibundus,Chroicocephalus_ridibundus,Larus_ridibundus,monogamy,single-year study,black-headed_gull,48.92,17.08,no,microsatellite,2004,2004,April,May,33.3,10,20,30,47,17.08,2004,4,43,10.5,9.310344943,1.189655057,10.28000031,0.219999695,5,11.9000001,11.736207,0.163793095,13.46000051,-1.56000042,2,31.20000076,40.531035,-9.331034233,34.02000008,-2.819999313,77.80000305,104.2896571,-26.48965401,80.94000053,-3.139997482,2,8.199999809,7.950000048,4,5,2,1,1,4,5,2004,48.92,17.08,0.435958639,0.472877748,both,TRUE,48.92,17.08,48.92,Larus_ridibundus_48.92_17.08,436.0672465
411Lawless1997,Megascops_asio,Megascops_asio,Megascops_asio,monogamy,single-year study,eastern_screech-owl,37.62,-84.12,yes,DNA fingerprinting,1994,1994,March,June,0,0,23,23,48,-84.12,1994,3,44,7.200000286,7.79310353,-0.593103244,8.320000267,-1.119999981,6,15.62500036,15.23103472,0.393965639,15.32000031,0.305000043,4,184.6999969,112.7275889,71.97240803,117.6000046,67.09999237,511.8000031,427.5103544,84.28964865,430.4600082,81.33999481,4,11.40000057,12.2750001,3,6,4,1,1,3,6,1994,37.62,-84.12,0.350881619,0.524332933,both,TRUE,37.62,-84.12,37.62,Megascops_asio_37.62_-84.12,602.3988987
132Major2004,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,monogamy,single-year study,song_sparrow,44.75,-63.68,no,microsatellite,2000,2000,April,July,30,3,7,10,49,-63.68,2000,4,45,4.700000286,3.751724208,0.948276078,4.060000181,0.640000105,7,11.22500026,11.24396572,-0.018965453,11.86000017,-0.634999907,4,130.4000092,110.8103466,19.58966255,93.94000244,36.46000671,381.4000168,414.8689734,-33.46895665,399.7000099,-18.29999313,4,8.699999809,10.17499995,4,7,4,1,1,4,7,2000,44.75,-63.68,0.408668385,0.500714338,both,TRUE,44.75,-63.68,44.75,Melospiza_melodia_44.75_-63.68,9.551193289
137Currie1998,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,monogamy,single-year study,northern_wheatear,52.77,-4.78,no,DNA fingerprinting,1991,1991,March,June,29.4,5,12,17,50,-4.78,1991,3,46,7.700000286,5.937931118,1.762069168,6.480000114,1.220000172,6,9.675000191,9.379310515,0.295689675,9.650000048,0.025000143,4,95.40000153,95.2068978,0.193103725,112.5400013,-17.13999977,307.0000114,309.303452,-2.303440554,305.5000031,1.500008392,4,5.400000095,6.075000048,3,6,4,1,1,3,6,1991,52.77,-4.78,0.6247,0.590393133,both,TRUE,52.77,-4.78,52.77,Oenanthe_oenanthe_52.77_-4.78,7.658934076
371Quillfeldt2012,Pachyptila_belcheri,Pachyptila_belcheri,Pachyptila_belcheri,monogamy,single-year study,thin-billed_prion,-51.72,-61.28,no,microsatellite,2006,2007,December,January,20.6,7,27,34,51,-61.28,2006,12,47,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,12,1,2,1,1,12,1,2006,-51.72,-61.28,0.224011125,0.14075471,both,TRUE,-51.72,-61.28,51.72,Pachyptila_belcheri_-51.72_-61.28,16.20668118
444Lubjuhn1999,Parus_ater,Periparus_ater,Parus_ater,monogamy,single-year study,coal_tit,52.33,11,yes,DNA fingerprinting,1993,1993,April,July,75,15,5,20,52,11,1993,4,48,10.90000057,7.882758815,3.017241757,8.400000381,2.500000191,7,14.40000057,13.43189682,0.96810375,14.09000025,0.310000324,4,26.39999962,46.42758685,-20.02758723,37.40000095,-11.00000134,286.7000103,231.4862105,55.21379984,186.1400023,100.560008,4,10.69999981,9.900000095,4,7,4,1,1,4,7,1993,52.33,11,0.464308811,0.607057189,both,TRUE,52.33,11,52.33,Parus_ater_52.33_11,158.6854127
14Gullberg1992,Parus_caeruleus,Cyanistes_caeruleus,Parus_caeruleus,monogamy,single-year study,blue_tit,59.83,17.63,yes,DNA fingerprinting,1988,1988,April,June,28.6,2,5,7,53,17.63,1988,4,49,3.200000048,4.134482832,-0.934482784,3.920000124,-0.720000076,6,10.46666662,9.794253016,0.672413603,9.560000181,0.906666438,3,27.70000076,29.74137994,-2.041379172,28.72000065,-1.019999886,113.4000015,104.5275881,8.872413421,112.9800013,0.420000267,3,8.600000381,10.16666698,4,6,3,1,1,4,6,1988,59.83,17.63,0.260432278,0.416577116,both,TRUE,59.83,17.63,59.83,Parus_caeruleus_59.83_17.63,53.61318298
350Vedder2010,Parus_caeruleus,Cyanistes_caeruleus,Parus_caeruleus,monogamy,single-year study,blue_tit,53.13,6.58,yes,microsatellite,2008,2008,April,June,55.6,20,16,36,54,6.58,2008,4,50,7.700000286,7.193103544,0.506896742,9.400000191,-1.699999905,6,12.83333381,11.14367833,1.689655479,12.80000025,0.033333556,3,36.70000076,47.69655257,-10.99655181,33.94000015,2.76000061,100.9000015,169.9137963,-69.01379473,164.2800011,-63.37999954,3,9,10.53333346,4,6,3,1,1,4,6,2008,53.13,6.58,0.536551544,0.633323693,both,TRUE,53.13,6.58,53.13,Parus_caeruleus_53.13_6.58,33.62214897
466García-Navas2015,Parus_major,Parus_major,Parus_major,monogamy,single-year study,great_tit,39.55,-4.33,yes,microsatellite,2012,2012,April,June,55.3,26,21,47,55,-4.33,2012,4,51,11.10000038,11.61724156,-0.517241182,13.28000011,-2.179999733,6,17.23333359,15.93908062,1.294252966,17.26666698,-0.033333397,3,71.90000153,47.05517286,24.84482866,58.36000214,13.53999939,99.00000155,122.0310367,-23.03103515,144.7400021,-45.74000051,3,9.800000191,12.63333352,4,6,3,1,1,4,6,2012,39.55,-4.33,0.455856465,0.439903015,both,TRUE,39.55,-4.33,39.55,Parus_major_39.55_-4.33,313.3195755
14Gullberg1992,Parus_major,Parus_major,Parus_major,monogamy,single-year study,great_tit,59.83,17.67,yes,DNA fingerprinting,1998,1998,April,June,50,5,5,10,56,17.67,1998,4,33,3.799999952,4.134482832,-0.334482879,4.860000038,-1.060000086,6,9.166666905,9.794253016,-0.627586111,9.580000178,-0.413333273,3,30.30000114,29.74137994,0.558621209,31.46000023,-1.159999084,139.3000011,104.5275881,34.77241304,131.0000027,8.299998474,3,7.200000286,8.766666889,4,6,3,1,1,4,6,1998,59.83,17.67,0.314783981,0.478513594,both,TRUE,59.83,17.67,59.83,Parus_major_59.83_17.67,52.38825708
445Lubjuhn2007,Parus_major,Parus_major,Parus_major,monogamy,single-year study,great_tit,52.37,11.02,yes,DNA fingerprinting,1993,1993,April,June,34,90,175,265,57,11.02,1993,4,52,10.90000057,7.882758815,3.017241757,8.400000381,2.500000191,6,13.80000051,12.10804623,1.691954278,12.65333354,1.146666972,3,26.39999962,46.42758685,-20.02758723,37.40000095,-11.00000134,170.9000072,171.6931064,-0.793099107,128.500001,42.40000629,3,10.69999981,10.36666679,4,6,3,1,1,4,6,1993,52.37,11.02,0.476989778,0.58330793,both,TRUE,52.37,11.02,52.37,Parus_major_52.37_11.02,155.574394
240Otter2001,Parus_major,Parus_major,Parus_major,monogamy,single-year study,great_tit,55.67,12.57,yes,microsatellite,1998,1998,April,June,39.1,9,14,23,58,12.57,1998,4,53,7.200000286,6.141379397,1.058620889,7.280000019,-0.079999733,6,11.60000022,10.95402322,0.645977001,11.1266668,0.473333422,3,60.10000229,40.88620779,19.21379449,31.92000027,28.18000202,180.7000046,137.1344854,43.56551918,134.5600016,46.14000301,3,6.599999905,7.866666794,4,6,3,1,1,4,6,1998,55.67,12.57,0.259605981,0.315655192,both,TRUE,55.67,12.57,55.67,Parus_major_55.67_12.57,0.680536644
474Winkel2001,Parus_major,Parus_major,Parus_major,monogamy,single-year study,great_tit,52.15,10.32,yes,DNA fingerprinting,1998,1998,April,June,25,1,3,4,59,10.32,1998,4,54,10,7.875862187,2.124137813,8.960000038,1.039999962,6,13.66666698,12.00804616,1.658620823,12.39333344,1.273333549,3,74.30000305,54.27931092,20.02069213,48.22000084,26.08000221,194.6000061,198.1896576,-3.589651535,192.5400028,2.060003281,3,8.199999809,9.399999936,4,6,3,1,1,4,6,1998,52.15,10.32,0.515468263,0.634094128,both,TRUE,52.15,10.32,52.15,Parus_major_52.15_10.32,160.2810305
146Garcia-Del-Rey2012,Parus_teneriffae,Cyanistes_caeruleus,Parus_teneriffae,monogamy,single-year study,African_blue_tit,28.42,16.38,yes,microsatellite,2009,2009,April,July,38.7,12,19,31,60,16.38,2009,4,55,21.39999962,20.81724167,0.58275795,21.58000031,-0.180000687,7,25.69999981,25.17586243,0.524137382,25.97000055,-0.270000744,4,0,2.50689656,-2.50689656,8.660000116,-8.660000116,2.00000006,6.065517322,-4.065517262,14.66000013,-12.66000007,4,15.40000057,15.25000024,4,7,4,1,1,4,7,2009,28.42,16.38,0.147444781,0.147687349,both,TRUE,28.42,16.38,28.42,Parus_teneriffae_28.42_16.38,310.0359187
357Cordero1999,Passer_domesticus,Passer_domesticus,Passer_domesticus,monogamy,single-year study,house_sparrow,53.07,-0.95,yes,DNA fingerprinting,1994,1994,March,May,11.8,2,15,17,61,-0.95,1994,3,56,6.800000191,5.420689731,1.37931046,7.120000076,-0.319999886,5,8.333333492,7.988505879,0.344827614,9.0266668,-0.693333308,3,45.60000229,49.35862104,-3.758618749,31.68000069,13.9200016,135.3000031,150.6206918,-15.32068874,111.9000036,23.39999943,3,7.099999905,7.566666762,3,5,3,1,1,3,5,1994,53.07,-0.95,0.361261979,0.429620971,both,TRUE,53.07,-0.95,53.07,Passer_domesticus_53.07_-0.95,69.12314667
357Cordero1999,Passer_domesticus,Passer_domesticus,Passer_domesticus,monogamy,single-year study,house_sparrow,41.38,2.15,yes,DNA fingerprinting,1995,1995,April,May,28,7,18,25,62,2.15,1995,4,57,13.80000019,12.95172428,0.848275908,12.72000027,1.079999924,5,15.3499999,14.45172436,0.89827554,14.86000032,0.48999958,2,30.80000114,50.48620785,-19.6862067,48.56000023,-17.75999908,64.00000191,105.6448294,-41.64482746,105.9800026,-41.98000069,2,10.30000019,9.450000286,4,5,2,1,1,4,5,1995,41.38,2.15,0.228510897,0.228603085,both,TRUE,41.38,2.15,41.38,Passer_domesticus_41.38_2.15,3.985329571
421 Lorentsen2000,Thalassoica_antarctica,Thalassoica_antarctica,Thalassoica_antarctica,monogamy,single-year study,Antarctic_petrel,-71.88,5.17,no,DNA fingerprinting,1993,1994,January,February,7.3,3,38,41,63,5.17,1993,1,58,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,1,1,1,2,1993,-71.88,5.17,NA,NA,both,TRUE,-71.88,5.17,71.88,Thalassoica_antarctica_-71.88_5.17,128.3056709
242Berthier2012,Upupa_epops,Upupa_epops,Upupa_epops,monogamy,single-year study,Eurasian_hoopoe,46.33,7.67,no,microsatellite,2004,2004,April,August,17.1,7,34,41,64,7.67,2004,4,59,-0.300000012,-1.893103482,1.59310347,-0.859999995,0.559999983,8,5.500000179,4.431034582,1.068965597,6.11200014,-0.611999961,5,95,125.031037,-30.03103703,125.0400009,-30.04000092,716.6000061,739.9310475,-23.3310414,807.3600067,-90.76000061,5,7.5,6.960000134,4,8,5,1,1,4,8,2004,46.33,7.67,0.471597995,0.506973115,both,TRUE,46.33,7.67,46.33,Upupa_epops_46.33_7.67,228.7367111
321Martín-Vivaldi2002,Upupa_epops,Upupa_epops,Upupa_epops,monogamy,single-year study,Eurasian_hoopoe,37,-3,no,DNA fingerprinting,1995,1995,February,June,10,2,18,20,65,-3,1995,2,60,11.10000038,9.589655301,1.510345081,9.48000021,1.620000172,6,15.14000034,13.98137954,1.158620805,14.18800013,0.952000217,5,29.70000076,40.78275941,-11.08275865,40.98000031,-11.27999954,99.90000117,174.5413817,-74.64138054,159.9400027,-60.04000152,5,9.800000191,10.12000027,2,6,5,1,1,2,6,1995,37,-3,0.29529932,0.297660619,both,TRUE,37,-3,37,Upupa_epops_37_-3,27.79181326
418Harper2010,Vermivora_chrysoptera,Vermivora_chrysoptera,Vermivora_chrysoptera,monogamy,single-year study,golden-winged_warbler,44.57,-76.32,no,microsatellite,2005,2005,April,July,76.5,13,4,17,66,-76.32,2005,4,61,7.300000191,5.641379381,1.65862081,5.480000019,1.820000172,7,15.20000076,14.09482785,1.105172916,13.94500015,1.255000615,4,81.5,70.90000093,10.59999907,75.57999992,5.920000076,294.6000023,292.0172464,2.582755911,342.4000057,-47.80000343,4,11.60000038,12.00000048,4,7,4,1,1,4,7,2005,44.57,-76.32,0.360993112,0.573417003,both,TRUE,44.57,-76.32,44.57,Vermivora_chrysoptera_44.57_-76.32,135.9884961
61Carvalho2006,Volatinia_jacarina,Volatinia_jacarina,Volatinia_jacarina,monogamy,single-year study,blue-black_grassquits,-15.95,-47.93,no,microsatellite,1999,2000,November,March,63.6,7,4,11,67,-47.93,1999,11,62,21.60000038,21.93103488,-0.331034496,22.64000053,-1.040000153,3,22.68000069,21.97034519,0.709655499,22.76800041,-0.087999725,5,258,224.8000038,33.19999616,238.6400055,19.35999451,1166.000015,1183.141397,-17.14138149,1149.260027,16.73998871,5,9,8.820000267,11,3,5,1,1,11,3,1999,-15.95,-47.93,0.497143964,0.534550997,both,TRUE,-15.95,-47.93,15.95,Volatinia_jacarina_-15.95_-47.93,862.0605268
71Eikenaar2013,Zonotrichia_capensis,Zonotrichia_capensis,Zonotrichia_capensis,monogamy,single-year study,rufous-collared_sparrow,-0.35,-78.15,no,microsatellite,2006,2007,October,January,63.6,7,4,11,68,-78.15,2006,10,63,11.69999981,11.28620713,0.413792676,11.40000019,0.299999619,1,11.69999981,11.38620707,0.313792738,11.54500012,0.154999685,4,28.20000076,109.2379327,-81.03793197,107.6200022,-79.42000141,266.4000015,370.9655239,-104.5655224,397.1000036,-130.7000021,4,15.10000038,16.20000029,10,1,4,1,1,10,1,2006,-0.35,-78.15,0.575958279,0.576857162,both,TRUE,-0.35,-78.15,0.35,Zonotrichia_capensis_-0.35_-78.15,192.0759971
71Eikenaar2013,Zonotrichia_capensis,Zonotrichia_capensis,Zonotrichia_capensis,monogamy,single-year study,rufous-collared_sparrow,-0.12,-77.92,no,microsatellite,2009,2009,January,December,60,6,4,10,69,-77.92,2009,1,64,15.19999981,15.41379323,-0.213793426,15.62000027,-0.420000458,12,15.45833349,15.13534503,0.322988461,15.09000018,0.368333308,12,56.40000153,48.71379392,7.686207607,38.06000137,18.34000015,730.8000164,1062.824158,-332.0241414,925.540023,-194.7400066,12,12.30000019,12.85000014,1,12,12,1,1,1,12,2009,-0.12,-77.92,NA,0.713547701,both,TRUE,-0.12,-77.92,0.12,Zonotrichia_capensis_-0.12_-77.92,183.3384396
263Schulze-Hagen1993,Acrocephalus_paludicola,Acrocephalus_paludicola,Acrocephalus_paludicola,polyandry,single-year study,aquatic_warbler,53.48,23,no,DNA fingerprinting,1990,1990,June,July,50,9,9,18,70,23,1990,6,65,15.80000019,15.80344855,-0.003448355,15.40000019,0.4,7,16.00000048,16.51896584,-0.518965359,16.4800004,-0.479999924,2,68.80000305,71.57931111,-2.779308056,87.22000198,-18.41999893,161.0000076,147.6172429,13.38276468,158.3600029,2.64000473,2,11.30000019,10.05000019,6,7,2,1,1,6,7,1990,53.48,23,0.654298834,0.647771739,both,TRUE,53.48,23,53.48,Acrocephalus_paludicola_53.48_23,200.1247322
138Richardson2001,Acrocephalus_sechellensis,Acrocephalus_sechellensis,Acrocephalus_sechellensis,monogamy,single-year study,seychelles_warbler,-4.32,55.65,no,microsatellite,1999,1999,May,September,40,18,27,45,71,55.65,1999,5,66,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,9,5,1,1,5,9,1999,-4.32,55.65,NA,NA,both,TRUE,-4.32,55.65,4.32,Acrocephalus_sechellensis_-4.32_55.65,34.18641292
299de L. Brooke1995,Acrocephalus_vaughani,Acrocephalus_vaughani,Acrocephalus_vaughani,monogamy_polyandry,single-year study,Henderson_reed-warbler,-24.38,-128.32,no,DNA fingerprinting,1991,1991,September,December,NA,NA,NA,NA,72,-128.32,1991,9,67,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,9,12,4,1,1,9,12,1991,-24.38,-128.32,NA,NA,both,TRUE,-24.38,-128.32,24.38,Acrocephalus_vaughani_-24.38_-128.32,1.282506873
222Martinez 1998,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,no_social_bond,single-year study,great_spotted_cuckoo,37.18,-3.05,no,microsatellite,1993,1993,March,June,20,2,8,10,73,-3.05,1993,3,68,6.800000191,6.237931186,0.562069005,7.280000114,-0.479999924,6,11.125,11.03362091,0.091379092,11.62500026,-0.500000262,4,47.10000229,64.00344998,-16.90344769,70.00000114,-22.89999886,239.9000092,228.4827622,11.41724692,225.1000033,14.80000587,4,10.60000038,11.7750001,3,6,4,1,1,3,6,1993,37.18,-3.05,0.228967224,0.328761757,both,TRUE,37.18,-3.05,37.18,Clamator_glandarius_37.18_-3.05,47.40512898
35Alderson1999,Molothrus_ater,Molothrus_ater,Molothrus_ater,no_social_bond,single-year study,brown-headed_cowbird,50.18,-98.38,no,microsatellite,1994,1994,May,July,NA,NA,NA,NA,74,-98.38,1994,5,69,12.40000057,11.15517261,1.244827961,12.10000019,0.300000381,7,16.10000006,15.75747153,0.34252853,15.69333356,0.406666501,3,50.90000153,49.65172529,1.248276234,43.08000107,7.820000458,235.1000061,198.0172445,37.08276165,232.0200058,3.080000305,3,14.10000038,12.13333352,5,7,3,1,1,5,7,1994,50.18,-98.38,0.283208391,0.580824618,both,TRUE,50.18,-98.38,50.18,Molothrus_ater_50.18_-98.38,834.8031107
230Martínez2013,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,monogamy,single-year study,monk_parakeet,-31.67,-62.82,no,microsatellite,2000,2000,November,December,45.5,15,18,33,75,-62.82,2000,11,70,20.10000038,21.35862101,-1.258620624,21.70000076,-1.600000381,12,22.05000019,22.48965553,-0.439655337,22.86000042,-0.810000229,2,146.9000092,96.86896725,50.0310419,100.3,46.60000916,258.1000137,225.0344862,33.06552755,239.940004,18.16000977,2,12.19999981,12.5999999,11,12,2,1,1,11,12,2000,-31.67,-62.82,0.518462416,0.527681738,both,TRUE,-31.67,-62.82,31.67,Myiopsitta_monachus_-31.67_-62.82,442.7021022
216Dale1999,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,single-year study,red_phalarope,69.4,81.82,no,DNA fingerprinting,1993,1993,June,July,33.3,6,12,18,76,81.82,1993,6,71,7.099999905,4.100000057,2.999999848,4.760000086,2.339999819,7,9.700000048,7.603448377,2.096551671,8.2700001,1.429999948,2,9.600000381,40.43103544,-30.83103505,43.24000053,-33.64000015,45.70000267,89.69310497,-43.9931023,83.38000088,-37.67999821,2,7.200000286,7.650000334,6,7,2,1,1,6,7,1993,69.4,81.82,0.325431612,0.453088119,both,TRUE,69.4,81.82,69.4,Phalaropus_fulicarius_69.4_81.82,87.90902151
280Heer1996,Prunella_collaris,Prunella_collaris,Prunella_collaris,polyandry,single-year study,Alpine_accentor,46.2,7.63,no,other,1993,1993,May,July,60,3,2,5,77,7.63,1993,5,72,4.200000286,2.120689688,2.079310599,3.479999991,0.720000295,7,6.333333492,5.406896668,0.926436825,6.14666674,0.186666752,3,111.9000015,143.296554,-31.39655251,118.1600006,-6.259999084,469.0000076,446.5793185,22.42068916,422.6000031,46.40000458,3,6.900000095,6.566666762,5,7,3,1,1,5,7,1993,46.2,7.63,0.4163131,0.472372903,both,TRUE,46.2,7.63,46.2,Prunella_collaris_46.2_7.63,216.7016836
100Kimwele2002,Struthio_camelus,Struthio_camelus,Struthio_camelus,polyandry,single-year study,ostrich,-1.4,36.8,no,microsatellite,1998,1998,July,December,100,6,0,6,78,36.8,1998,7,73,16.39999962,15.90000028,0.499999342,16.16000023,0.23999939,12,18.16666698,17.56264408,0.604022908,17.87333349,0.293333499,6,42.60000229,22.33103496,20.26896733,18.7800004,23.82000189,203.7000084,364.2551776,-160.5551692,353.7200062,-150.0199978,6,10.69999981,11.9333334,7,12,6,1,1,7,12,1998,-1.4,36.8,0.407494625,0.330896862,both,TRUE,-1.4,36.8,1.4,Struthio_camelus_-1.4_36.8,406.3987949
128Green2002,Acanthiza_pusilla,Acanthiza_pusilla,Acanthiza_pusilla,monogamy,yearly,brown_thornbill,-35.27,149.1,no,DNA fingerprinting,1995,1995,July,December,15.4,2,11,13,79,149.1,1995,7,74,4.5,4.924137995,-0.424137995,5.700000191,-1.200000191,12,10.90000041,10.94540249,-0.045402082,11.01666692,-0.116666508,6,61.70000076,60.77241529,0.92758547,77.1200016,-15.42000084,402.9000053,393.1241456,9.775859701,388.3000048,14.60000057,6,10,12.21666686,7,12,6,1,1,7,12,1995,-35.27,149.1,0.436871908,0.495254942,both,TRUE,-35.27,149.1,35.27,Acanthiza_pusilla_-35.27_149.1,116.8809507
128Green2002,Acanthiza_pusilla,Acanthiza_pusilla,Acanthiza_pusilla,monogamy,yearly,brown_thornbill,-35.27,149.1,no,DNA fingerprinting,1996,1996,July,December,12.5,3,21,24,80,149.1,1996,7,74,5.200000286,4.924137995,0.275862291,5.460000134,-0.259999847,12,10.65000025,10.94540249,-0.29540224,10.91666695,-0.266666698,6,83.70000458,60.77241529,22.92758928,76.24000206,7.460002518,428.6000061,393.1241456,35.47586046,395.1200064,33.47999973,6,10.30000019,12.4000001,7,12,6,1,1,7,12,1996,-35.27,149.1,0.398032426,0.480718552,both,TRUE,-35.27,149.1,35.27,Acanthiza_pusilla_-35.27_149.1,116.8809507
