system:index,epp_row_id,first_month,latitude,longitude,pre_max_mm_day_first_month,pre_mean_mm_day_first_month,pre_sd_mm_day_first_month,pre_sum_mm_first_month,pre_wet_days_gt1mm_first_month,tmp_mean_C_first_month,tmp_range_C_first_month,tmp_sd_C_first_month,weather_dataset,weather_end_date,weather_start_date,year,.geo
000000000000000000d7,220,5,62.42,8.87,17.159787476543897,3.4947266357902196,4.357715870520353,108.33652570949681,20,-1.369172241867206,5.856540679931641,1.6994216302664127,ECMWF/ERA5_LAND/DAILY_AGGR,1991-05-31,1991-05-01,1991,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000d8,221,5,62.42,8.87,11.134701967137062,2.093748401663567,2.865812271956075,64.90620045157058,16,2.250394788352416,15.817411422729492,4.656154693267147,ECMWF/ERA5_LAND/DAILY_AGGR,1992-05-31,1992-05-01,1992,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000d9,222,5,62.42,8.87,24.382799863815308,3.1655532689312844,5.402684023094349,98.13215133686981,13,1.774562843897031,12.259127298990904,3.379856064466423,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000da,223,5,62.42,8.87,5.569398403167725,1.345723632960429,1.3780058084405264,41.7174326217733,16,-0.2672879331855124,9.377754847208678,2.2093069663345495,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000db,224,5,62.42,8.87,8.780688047409058,2.4005788202331706,2.5168489063286823,74.4179434272283,20,-0.45711130942065337,12.641374588012695,4.0846548099255715,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000dc,225,5,62.42,8.87,15.089702606189803,2.8243100363115006,3.9971759129114868,87.55361112565652,17,-1.2579658180154583,12.38554573059082,3.3397834186708044,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000dd,226,5,62.42,8.87,19.92538571357727,3.1232344767606754,4.293197763366943,96.82026877958094,17,-1.0791779712963914,9.645903269449832,2.144778318534346,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000de,227,5,62.42,8.87,14.91101086139679,2.5071235712036724,3.2992016479732422,77.72083070731384,15,0.37627126632201036,11.717100143432617,3.194454169478149,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000df,228,5,62.42,8.87,7.771685719490051,1.5728146190093593,2.021024276728847,48.75725318929014,13,-0.25558577506771024,10.563172658284486,2.493949914370652,ECMWF/ERA5_LAND/DAILY_AGGR,1999-05-31,1999-05-01,1999,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000e0,229,5,62.42,8.87,10.87657213224702,2.3491428116537993,2.7802597309892287,72.82342716126777,17,2.1639020242998903,11.384659449259459,2.4850918999290514,ECMWF/ERA5_LAND/DAILY_AGGR,2000-05-31,2000-05-01,2000,"{""type"":""Point"",""coordinates"":[8.87,62.419999999999995]}"
000000000000000000ef,244,5,42.52,8.77,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2000-05-31,2000-05-01,2000,"{""type"":""Point"",""coordinates"":[8.77,42.52]}"
000000000000000000f0,245,5,42.52,8.77,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2001-05-31,2001-05-01,2001,"{""type"":""Point"",""coordinates"":[8.77,42.52]}"
00000000000000000100,263,5,42.67,141.6,14.434812067463554,2.183083696406912,3.80981793565428,67.67559458861427,12,10.63714860895631,7.325276056925475,1.7064685006232503,ECMWF/ERA5_LAND/DAILY_AGGR,2009-05-31,2009-05-01,2009,"{""type"":""Point"",""coordinates"":[141.6,42.67]}"
00000000000000000101,264,5,42.67,141.6,34.67118740081787,4.841593122385746,8.176930729138835,150.0893867939581,13,9.38797972074121,4.933673222859682,1.464782240371602,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[141.6,42.67]}"
00000000000000000121,296,5,43.0,-119.0,9.225505590336525,0.5505655963389471,1.6702556679046574,17.067533486507358,4,10.695289804602208,16.453914006551088,4.7251112221618925,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-119.00000000000003,43.0]}"
00000000000000000122,297,5,43.0,-119.0,7.3037124789152585,1.3833246003216233,2.192545857401554,42.883062609970324,8,10.309323636947164,21.878910064697266,6.821882136086639,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-119.00000000000003,43.0]}"
00000000000000000123,298,5,43.0,-119.0,13.281385115817557,2.163521947498943,3.2329265764205797,67.06918037246723,15,10.312864783502421,14.235237757364871,3.8109742197458116,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-119.00000000000003,43.0]}"
00000000000000000127,302,5,38.57,-119.03,2.221924061984737,0.33185234472268216,0.5199441911238472,10.287422686403147,4,14.185202699066512,13.028886795043945,3.2191121444415924,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-119.03000000000003,38.57]}"
00000000000000000128,303,5,38.57,-119.03,25.405153632164,2.8228628336922528,5.090440005536888,87.50874784445983,15,5.1068135210263055,12.111968994140625,2.871990736473995,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[-119.03000000000003,38.57]}"
00000000000000000129,304,5,38.57,-119.03,1.8201500176928676,0.38513775472373646,0.5460477827818786,11.93927039643583,5,10.300902590187667,14.401422500610352,4.309134330929887,ECMWF/ERA5_LAND/DAILY_AGGR,1999-05-31,1999-05-01,1999,"{""type"":""Point"",""coordinates"":[-119.03000000000003,38.57]}"
0000000000000000012d,308,5,53.33,22.67,13.958221673931348,1.2547264166865686,2.614272719783523,38.89651891728363,8,16.092517943023378,9.726819356282533,2.4273005248274195,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[22.67,53.33]}"
0000000000000000012e,309,5,53.33,22.67,25.707587599754333,3.177700269723971,6.087851231751196,98.5087083614431,14,11.68114326641126,13.19742202758789,3.264419218415873,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[22.67,53.33]}"
0000000000000000012f,310,5,53.33,22.67,12.615460157292091,2.156601918307208,3.32248773501634,66.85465946752345,13,12.47861772762834,11.443120320638059,3.0686343498427417,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[22.67,53.33]}"
00000000000000000130,311,5,47.17,-94.42,18.652218580143654,1.6647797672200866,3.9023774886361613,51.60817278382268,8,9.137063988306208,14.886394500732422,3.2414317216800894,ECMWF/ERA5_LAND/DAILY_AGGR,1990-05-31,1990-05-01,1990,"{""type"":""Point"",""coordinates"":[-94.42,47.17]}"
00000000000000000131,312,5,47.17,-94.42,20.56729793548584,2.5293289509853647,4.722662050201699,78.40919748054631,10,13.001795500068274,18.722997029622377,6.130701445693,ECMWF/ERA5_LAND/DAILY_AGGR,1991-05-31,1991-05-01,1991,"{""type"":""Point"",""coordinates"":[-94.42,47.17]}"
0000000000000000015a,353,5,60.83,25.33,15.517748465583736,2.085497822303724,3.495481013964027,64.65043249141544,11,8.259926793908587,8.432221094767272,2.7160735756785708,ECMWF/ERA5_LAND/DAILY_AGGR,1987-05-31,1987-05-01,1987,"{""type"":""Point"",""coordinates"":[25.33,60.83]}"
0000000000000000015b,354,5,60.83,25.33,7.52525627609657,1.3458961648666674,2.2101595344622846,41.72278111086669,8,11.084919004542876,12.625886281331361,2.8123207281803153,ECMWF/ERA5_LAND/DAILY_AGGR,1989-05-31,1989-05-01,1989,"{""type"":""Point"",""coordinates"":[25.33,60.83]}"
0000000000000000015c,355,5,60.83,25.33,16.40926158111,2.0022819352909718,3.444876004515035,62.07073999402013,11,9.9385750350132,10.39262835184735,2.4301332414677628,ECMWF/ERA5_LAND/DAILY_AGGR,1990-05-31,1990-05-01,1990,"{""type"":""Point"",""coordinates"":[25.33,60.83]}"
0000000000000000015d,356,5,35.88,-106.03,3.663390874862671,0.38206925613223114,0.963739551627923,11.844146940099165,3,15.558670769968366,16.296836217244447,4.389834820358712,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[-106.03,35.88]}"
0000000000000000015e,357,5,35.88,-106.03,11.282542347903046,0.8653844314028126,2.489899427629007,26.82691737348719,3,14.497423200709864,21.39533042907715,4.828956753436917,ECMWF/ERA5_LAND/DAILY_AGGR,2011-05-31,2011-05-01,2011,"{""type"":""Point"",""coordinates"":[-106.03,35.88]}"
0000000000000000015f,358,5,35.88,-106.03,8.176285028355323,0.5975387505265007,1.5479949539714162,18.523701266321524,6,18.05016212873564,10.931861877441406,3.1146033491156806,ECMWF/ERA5_LAND/DAILY_AGGR,2012-05-31,2012-05-01,2012,"{""type"":""Point"",""coordinates"":[-106.03,35.88]}"
00000000000000000170,375,5,35.0,-83.0,20.98516914713855,3.644562298351417,5.615651759060867,112.98143124889393,14,19.46751868135188,12.649789810180664,2.8785447031047364,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-83.0,35.0]}"
0000000000000000017b,390,5,35.88,-79.02,40.5164986847808,3.0234500457180595,7.321514188563675,93.72695141725984,12,20.604942370999265,11.183821360270201,2.8201569696382247,ECMWF/ERA5_LAND/DAILY_AGGR,1986-05-31,1986-05-01,1986,"{""type"":""Point"",""coordinates"":[-79.02,35.879999999999995]}"
00000000000000000186,410,5,62.47,11.8,11.637366715604003,1.819147594302637,2.861381854667743,56.39357542338175,11,5.929525670697633,12.041573206583621,3.442204604441381,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[11.8,62.46999999999999]}"
00000000000000000187,411,5,62.47,11.8,22.17795715705506,2.7606140991927473,4.135199838201182,85.57903707497516,19,3.7211509909681366,10.776668548583984,2.8022140263426425,ECMWF/ERA5_LAND/DAILY_AGGR,2006-05-31,2006-05-01,2006,"{""type"":""Point"",""coordinates"":[11.8,62.46999999999999]}"
00000000000000000188,412,5,61.42,8.87,25.214403867721558,2.4854532163438368,4.814870630145859,77.04904970665893,13,3.2283808882518716,12.315823872884152,3.1360052027565275,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[8.87,61.42000000000001]}"
0000000000000000019d,440,5,48.3,21.08,13.256448507206642,2.3025004054084266,3.363271414845095,71.37751256766123,14,18.20299992304979,6.522642771403014,1.6568842746023396,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[21.08,48.3]}"
0000000000000000019e,441,5,41.77,-79.93,34.053260087961945,6.3365240171847175,8.950170762047888,196.43224453272623,17,11.693268425233923,16.25070889790851,4.422618234604513,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
0000000000000000019f,442,5,41.77,-79.93,29.386231303266896,6.170032301543213,7.0826003797960535,191.2710013478396,20,12.201891261275117,10.623737970987975,2.354034521874609,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000001a0,443,5,45.07,-67.03,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1987-05-31,1987-05-01,1987,"{""type"":""Point"",""coordinates"":[-67.03,45.07]}"
000000000000000001a1,444,5,45.07,-67.03,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1988-05-31,1988-05-01,1988,"{""type"":""Point"",""coordinates"":[-67.03,45.07]}"
000000000000000001a2,445,5,45.07,-67.03,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1989-05-31,1989-05-01,1989,"{""type"":""Point"",""coordinates"":[-67.03,45.07]}"
000000000000000001ad,465,5,44.58,-66.77,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[-66.77,44.58]}"
000000000000000001ae,471,5,53.0,-123.0,12.844321002887682,2.2122934480864065,2.941264715179137,68.5810968906786,17,9.320695659678496,11.18541145324707,2.8766278368358487,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-123.00000000000001,53.0]}"
000000000000000001bd,486,5,61.4167,8.8667,45.34776982563926,6.744632247012469,10.13154924386049,209.08359965738654,20,3.079740204349662,17.5678984324137,4.622286845048354,ECMWF/ERA5_LAND/DAILY_AGGR,2013-05-31,2013-05-01,2013,"{""type"":""Point"",""coordinates"":[8.866699999999996,61.4167]}"
000000000000000001be,487,5,61.4167,8.8667,13.740372765425946,1.9382378096929367,3.40792828690284,60.08537210048104,9,1.366757329305037,11.883581797281863,3.4340021316106424,ECMWF/ERA5_LAND/DAILY_AGGR,2014-05-31,2014-05-01,2014,"{""type"":""Point"",""coordinates"":[8.866699999999996,61.4167]}"
000000000000000001bf,488,5,61.4167,8.8667,14.101064205078728,3.658326779775773,3.889725605754253,113.40813017304896,19,-0.4487736322546297,6.070812861124693,1.457641221718349,ECMWF/ERA5_LAND/DAILY_AGGR,2015-05-31,2015-05-01,2015,"{""type"":""Point"",""coordinates"":[8.866699999999996,61.4167]}"
000000000000000001d5,511,5,46.91,23.91,18.682006001370155,4.250386813503215,4.737023226365538,131.76199121859966,23,15.389094945435904,10.774589538574219,2.916900356546229,ECMWF/ERA5_LAND/DAILY_AGGR,2012-05-31,2012-05-01,2012,"{""type"":""Point"",""coordinates"":[23.91,46.91]}"
000000000000000001de,520,5,21.6,51.5333,0.003436207748563902,9.406768100232497E-4,9.83736716883103E-4,0.02916098111072074,0,35.29168663024904,5.250372568766295,1.1357855190601245,ECMWF/ERA5_LAND/DAILY_AGGR,2006-05-31,2006-05-01,2006,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001df,521,5,21.6,51.5333,0.004343624596003792,0.0012781481154613703,0.0011976149954246262,0.03962259157930248,0,35.270243827245594,5.981180191040039,1.344716517646518,ECMWF/ERA5_LAND/DAILY_AGGR,2007-05-31,2007-05-01,2007,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001e0,522,5,21.6,51.5333,0.06850622702359033,0.004194969894609445,0.012999911427193988,0.13004406673289282,0,35.442098236084014,5.288262685139955,1.3886431305548192,ECMWF/ERA5_LAND/DAILY_AGGR,2008-05-31,2008-05-01,2008,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001e1,523,5,21.6,51.5333,0.0025749204723979346,8.307509684040005E-4,7.46765604099905E-4,0.025753280020524016,0,34.987122882309805,7.214686711629213,1.7748274710226135,ECMWF/ERA5_LAND/DAILY_AGGR,2009-05-31,2009-05-01,2009,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001e2,524,5,21.6,51.5333,0.5015134811401367,0.018180015682756425,0.0883721544168851,0.5635804861654492,0,35.27721863203153,6.475683848063113,1.7396133668303975,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001e3,525,5,21.6,51.5333,0.22256539108411744,0.008009590235731836,0.03918203023782726,0.2482972973076869,0,35.1644232637139,6.8850008646647325,1.7147029446508422,ECMWF/ERA5_LAND/DAILY_AGGR,2011-05-31,2011-05-01,2011,"{""type"":""Point"",""coordinates"":[51.5333,21.6]}"
000000000000000001fb,560,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
000000000000000001fc,561,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
000000000000000001fd,562,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2005-05-31,2005-05-01,2005,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
000000000000000001fe,563,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2006-05-31,2006-05-01,2006,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
000000000000000001ff,564,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2014-05-31,2014-05-01,2014,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
00000000000000000200,565,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2017-05-31,2017-05-01,2017,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
00000000000000000201,566,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2018-05-31,2018-05-01,2018,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
00000000000000000202,567,5,71.3167,-156.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2019-05-31,2019-05-01,2019,"{""type"":""Point"",""coordinates"":[-156.65,71.3167]}"
00000000000000000234,625,5,23.65,107.0667,45.87036669244071,7.653581929801933,10.959345753917976,237.26103982385993,20,25.186269522226006,9.393556594848633,2.3982308284497322,ECMWF/ERA5_LAND/DAILY_AGGR,2013-05-31,2013-05-01,2013,"{""type"":""Point"",""coordinates"":[107.0667,23.649999999999995]}"
00000000000000000247,644,5,46.91,23.91,18.682006001370155,4.250386813503215,4.737023226365538,131.76199121859966,23,15.389094945435904,10.774589538574219,2.916900356546229,ECMWF/ERA5_LAND/DAILY_AGGR,2012-05-31,2012-05-01,2012,"{""type"":""Point"",""coordinates"":[23.91,46.91]}"
00000000000000000001,5,6,77.0,15.37,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2002-06-30,2002-06-01,2002,"{""type"":""Point"",""coordinates"":[15.369999999999996,77.0]}"
00000000000000000004,8,6,78.92,11.9,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1989-06-30,1989-06-01,1989,"{""type"":""Point"",""coordinates"":[11.900000000000002,78.92]}"
00000000000000000007,11,6,43.53,-80.23,15.472370386021339,1.9482422091597822,3.760329519841534,58.44726627479346,9,16.02401226891414,14.825536092122434,3.470729207960454,ECMWF/ERA5_LAND/DAILY_AGGR,1992-06-30,1992-06-01,1992,"{""type"":""Point"",""coordinates"":[-80.23,43.53]}"
0000000000000000000b,15,6,67.23,-100.27,4.646483063595497,0.5641622362806705,1.0664152566627991,16.924867088420115,6,5.690404870775037,17.805131912231445,4.527904715817047,ECMWF/ERA5_LAND/DAILY_AGGR,1995-06-30,1995-06-01,1995,"{""type"":""Point"",""coordinates"":[-100.27000000000001,67.23]}"
0000000000000000000c,16,6,67.23,-100.27,4.646483063595497,0.5641622362806705,1.0664152566627991,16.924867088420115,6,5.690404870775037,17.805131912231445,4.527904715817047,ECMWF/ERA5_LAND/DAILY_AGGR,1995-06-30,1995-06-01,1995,"{""type"":""Point"",""coordinates"":[-100.27000000000001,67.23]}"
00000000000000000041,70,6,53.48,23.0,29.68024015416404,3.5667125590109094,6.864425601214668,107.00137677032728,11,16.068157704671247,9.198389053344727,2.569244421496211,ECMWF/ERA5_LAND/DAILY_AGGR,1990-06-30,1990-06-01,1990,"{""type"":""Point"",""coordinates"":[22.999999999999996,53.48]}"
00000000000000000047,76,6,69.4,81.82,2.678373455996308,0.2909850206062714,0.6240975175162121,8.729550618188142,3,6.738252427842908,21.02356783548987,6.4758410123087025,ECMWF/ERA5_LAND/DAILY_AGGR,1993-06-30,1993-06-01,1993,"{""type"":""Point"",""coordinates"":[81.82,69.4]}"
0000000000000000007e,131,6,58.75,-95.07,20.803533106288796,2.5255348101582107,4.510206480408366,75.76604430474632,14,8.20176453060576,15.553848902384402,4.203874937255461,ECMWF/ERA5_LAND/DAILY_AGGR,1996-06-30,1996-06-01,1996,"{""type"":""Point"",""coordinates"":[-95.07000000000001,58.75000000000001]}"
0000000000000000007f,132,6,58.75,-95.07,9.218478202818403,1.0741969221947774,1.971329862421196,32.22590766584332,8,9.657465659247526,11.93226432800293,3.4213971357335335,ECMWF/ERA5_LAND/DAILY_AGGR,1997-06-30,1997-06-01,1997,"{""type"":""Point"",""coordinates"":[-95.07000000000001,58.75000000000001]}"
000000000000000000ca,207,6,59.83,-136.33,22.84012138843039,3.3097803363144607,4.837200578543825,99.29341008943382,17,1.0425319247775822,13.352139790852846,2.9241178883228445,ECMWF/ERA5_LAND/DAILY_AGGR,1987-06-30,1987-06-01,1987,"{""type"":""Point"",""coordinates"":[-136.33,59.82999999999999]}"
000000000000000000cb,208,6,59.83,-136.33,10.339424014091492,1.780093390582967,2.2566510252694703,53.40280171748901,16,3.5153651131524213,10.691011428833008,2.563864673019399,ECMWF/ERA5_LAND/DAILY_AGGR,1988-06-30,1988-06-01,1988,"{""type"":""Point"",""coordinates"":[-136.33,59.82999999999999]}"
000000000000000000cc,209,6,59.83,-136.33,12.523031234707105,2.147252712339546,2.5405779657943723,64.41758137018638,17,5.6801272498237,10.007927576700865,2.6529128262035075,ECMWF/ERA5_LAND/DAILY_AGGR,1989-06-30,1989-06-01,1989,"{""type"":""Point"",""coordinates"":[-136.33,59.82999999999999]}"
000000000000000000cd,210,6,59.83,-136.33,12.50864565372467,1.443012875123273,2.6086686104412524,43.29038625369819,10,4.291045146518303,18.400504430135072,4.749771668358045,ECMWF/ERA5_LAND/DAILY_AGGR,1992-06-30,1992-06-01,1992,"{""type"":""Point"",""coordinates"":[-136.33,59.82999999999999]}"
00000000000000000160,359,6,70.2,-148.25,6.233922638728018,0.4339686161364635,1.143977876572258,13.019058484093904,3,4.875676472981795,11.265242894490598,2.878668848367916,ECMWF/ERA5_LAND/DAILY_AGGR,1993-06-30,1993-06-01,1993,"{""type"":""Point"",""coordinates"":[-148.25000000000003,70.2]}"
00000000000000000161,360,6,70.2,-148.25,3.2792713505500615,0.5974558618769757,0.8155672168585059,17.923675856309274,6,4.306640836927645,12.725418090820312,3.1282346952699784,ECMWF/ERA5_LAND/DAILY_AGGR,1994-06-30,1994-06-01,1994,"{""type"":""Point"",""coordinates"":[-148.25000000000003,70.2]}"
00000000000000000190,423,6,71.29,-156.8,3.9425035793101415,0.7071707675883943,1.18096334330231,21.215123027651828,7,4.420338736640103,8.632940292358398,2.93712377608928,ECMWF/ERA5_LAND/DAILY_AGGR,2004-06-30,2004-06-01,2004,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
00000000000000000191,424,6,71.29,-156.8,3.390955924885475,0.3489544777982208,0.7684727662094085,10.468634333946625,2,1.8781219906277387,6.684902826944949,1.7141741558210952,ECMWF/ERA5_LAND/DAILY_AGGR,2005-06-30,2005-06-01,2005,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
00000000000000000192,425,6,71.29,-156.8,5.808880925087578,1.1637175538554108,1.4825288826345997,34.911526615662325,11,3.846152305603044,13.668804168701172,3.5856498081919876,ECMWF/ERA5_LAND/DAILY_AGGR,2006-06-30,2006-06-01,2006,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
00000000000000000193,426,6,71.29,-156.8,2.7729690073101665,0.21299006284844305,0.5752209005503055,6.389701885453292,2,2.3545228322347196,5.5868523915608534,1.2653968607131518,ECMWF/ERA5_LAND/DAILY_AGGR,2007-06-30,2007-06-01,2007,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
00000000000000000194,427,6,71.29,-156.8,2.154722809791565,0.5012126249342922,0.6928302496015828,15.036378748028767,7,3.1904198964437094,9.344355901082338,2.1887178362268496,ECMWF/ERA5_LAND/DAILY_AGGR,2008-06-30,2008-06-01,2008,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
00000000000000000195,428,6,71.29,-156.8,6.439632177261956,0.44098436844256145,1.1849317140593378,13.229531053276844,2,2.913876978556336,6.708508173624693,1.5599803943807529,ECMWF/ERA5_LAND/DAILY_AGGR,2009-06-30,2009-06-01,2009,"{""type"":""Point"",""coordinates"":[-156.8,71.29]}"
000000000000000001ab,461,6,44.7,-76.2,25.13476716922014,2.2615907806192346,4.666325409946598,67.84772341857703,13,16.46518522898358,13.041290918986022,3.025599110475478,ECMWF/ERA5_LAND/DAILY_AGGR,1992-06-30,1992-06-01,1992,"{""type"":""Point"",""coordinates"":[-76.2,44.70000000000001]}"
000000000000000001ac,462,6,44.7,-76.2,25.13476716922014,2.2615907806192346,4.666325409946598,67.84772341857703,13,16.46518522898358,13.041290918986022,3.025599110475478,ECMWF/ERA5_LAND/DAILY_AGGR,1992-06-30,1992-06-01,1992,"{""type"":""Point"",""coordinates"":[-76.2,44.70000000000001]}"
00000000000000000228,609,6,69.4667,-29.8333,9.529680013656616,0.962131035552242,2.203688243214039,28.86393106656726,5,-10.186292394002253,8.464663187662723,2.069958507406273,ECMWF/ERA5_LAND/DAILY_AGGR,2013-06-30,2013-06-01,2013,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
00000000000000000229,610,6,69.4667,-29.8333,6.476521491947551,0.609350393310019,1.6117846031990697,18.28051179930057,4,-8.35802016788057,9.866114934285463,2.5566069669847704,ECMWF/ERA5_LAND/DAILY_AGGR,2014-06-30,2014-06-01,2014,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
0000000000000000022a,611,6,69.4667,-29.8333,6.121480464933882,0.33055301814464144,1.1249862777688127,9.916590544339243,2,-10.890627818637403,8.857772191365598,3.1112326345923864,ECMWF/ERA5_LAND/DAILY_AGGR,2015-06-30,2015-06-01,2015,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
0000000000000000022b,612,6,69.4667,-29.8333,7.671046256973568,0.49544812493020157,1.4374491772155062,14.863443747906047,4,-7.713446617126444,8.662783940633119,2.359866784771907,ECMWF/ERA5_LAND/DAILY_AGGR,2016-06-30,2016-06-01,2016,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
0000000000000000022c,613,6,69.4667,-29.8333,5.595788359642029,0.5227054323396393,1.2224560701935714,15.681162970189177,4,-10.009918573167564,6.199384689331055,1.8611120300230772,ECMWF/ERA5_LAND/DAILY_AGGR,2017-06-30,2017-06-01,2017,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
0000000000000000022d,614,6,69.4667,-29.8333,5.08006931215732,0.6434846662247177,1.1204546134925268,19.30453998674153,6,-8.437047894795713,14.54118537902832,3.7104071711150532,ECMWF/ERA5_LAND/DAILY_AGGR,2018-06-30,2018-06-01,2018,"{""type"":""Point"",""coordinates"":[-29.833300000000005,69.4667]}"
