epp_row_id,id_reference,scientific_name,Clements_name,order,family,family_common,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km,era5_year,era5_first_month,era5_latitude,era5_longitude,era5_weather_start_date,era5_weather_end_date,era5_weather_dataset,era5_pre_max_mm_day_first_month,era5_pre_mean_mm_day_first_month,era5_pre_sd_mm_day_first_month,era5_pre_sum_mm_first_month,era5_pre_wet_days_gt1mm_first_month,era5_tmp_mean_C_first_month,era5_tmp_range_C_first_month,era5_tmp_sd_C_first_month
29,483Sheldon1999,Ficedula_albicollis,Ficedula_albicollis,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_albicollis,monogamy,single-year study,collared_flycatcher,57.17,18.33,yes,microsatellite,1994,1994,May,July,32.9,26.0,53.0,79.0,29,18.33,1994,5.0,28.0,9.0,9.148275967,-0.148275967,10.72000027,-1.720000267,7.0,13.80000051,13.22068988,0.579310625,14.02000033,-0.219999822,3.0,26.39999962,30.52758661,-4.12758699,18.33999987,8.059999752,67.29999876,109.4241395,-42.12414071,98.32000046,-31.0200017,3.0,8.300000191,8.100000223,5.0,7.0,3.0,1.0,1.0,5.0,7.0,1994.0,57.17,18.33,0.393761224,0.432624379,both,True,57.17,18.33,57.17,Ficedula_albicollis_57.17_18.33,7.874911659,1994.0,5.0,57.17,18.33,1994-05-01,1994-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,10.616517066864615,1.5264280920277429,3.259162172199761,47.31927085286003,7.0,8.820831081431423,9.073421478271484,1.98867757904908
30,242Moreno2013,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,40.8,-4.02,yes,microsatellite,2010,2010,May,June,28.8,17.0,42.0,59.0,30,-4.02,2010,5.0,29.0,12.60000038,11.98275885,0.617241531,13.50000019,-0.899999809,6.0,14.95000076,14.30000029,0.650000474,15.91000032,-0.959999561,2.0,48.20000076,63.76896641,-15.56896565,72.76000061,-24.55999985,120.5000038,109.7000014,10.80000238,115.2000011,5.30000267,2.0,11.10000038,11.70000029,5.0,6.0,2.0,1.0,1.0,5.0,6.0,2010.0,40.8,-4.02,0.556154809,0.560863484,both,True,40.8,-4.02,40.8,Ficedula_hypoleuca_40.8_-4.02,291.7479203,2010.0,5.0,40.8,-4.02,2010-05-01,2010-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,10.34870743751526,2.143502353756241,2.9245253350774525,66.44857296644346,13.0,10.177155102965674,16.40714708964032,4.668788701321491
31,235Lifjeld1991,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,59.98,10.63,yes,DNA fingerprinting,1989,1989,May,July,14.8,4.0,23.0,27.0,31,10.63,1989,5.0,30.0,10.69999981,10.12413804,0.575861766,10.53999996,0.159999847,7.0,14.26666673,13.6011496,0.665517127,13.52666664,0.740000089,3.0,33.5,58.11724262,-24.61724262,49.90000153,-16.40000153,160.2999992,208.2655204,-47.96552112,232.5200027,-72.22000351,3.0,11.0,11.20000013,5.0,7.0,3.0,1.0,1.0,5.0,7.0,1989.0,59.98,10.63,0.454304778,0.530714769,both,True,59.98,10.63,59.98,Ficedula_hypoleuca_59.98_10.63,24.0349938,1989.0,5.0,59.98,10.63,1989-05-01,1989-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,17.838051915134656,1.6228323229238495,4.046128822533686,50.307802010639335,8.0,9.99613582241922,11.04998779296875,2.7857444703751897
32,214Brün1996,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,52.53,7.35,yes,DNA fingerprinting,1993,1993,May,June,12.9,4.0,27.0,31.0,32,7.35,1993,5.0,31.0,14.19999981,12.03793121,2.162068597,13.48000011,0.719999695,6.0,15.0999999,13.58103476,1.518965146,14.23000011,0.86999979,2.0,62.0,57.28965638,4.710343624,31.0600008,30.9399992,111.9000015,126.8379337,-14.93793215,101.6600016,10.23999996,2.0,10.5,10.30000019,5.0,6.0,2.0,1.0,1.0,5.0,6.0,1993.0,52.53,7.35,0.471690762,0.540127236,both,True,52.53,7.35,52.53,Ficedula_hypoleuca_52.53_7.35,84.27408721,1993.0,5.0,52.53,7.35,1993-05-01,1993-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,23.468197482429787,2.6500158723772604,4.649284395225037,82.15049204369507,15.0,14.646638406733054,11.618877410888672,3.194384084432419
33,182Ellegren1995,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,59.97,10.78,yes,microsatellite,1992,1992,May,June,17.0,3.0,15.0,18.0,33,10.78,1992,5.0,32.0,12.5,10.12413804,2.375861957,10.31999989,2.180000114,6.0,15.10000038,12.40000013,2.700000253,12.1999999,2.900000477,2.0,45.20000076,58.11724262,-12.91724185,29.1800004,16.02000036,57.90000057,125.6172435,-67.7172429,122.3000001,-64.39999952,2.0,12.19999981,12.69999981,5.0,6.0,2.0,1.0,1.0,5.0,6.0,1992.0,59.97,10.78,0.407958871,0.415675898,both,True,59.97,10.78,59.97,Ficedula_hypoleuca_59.97_10.78,25.06337882,1992.0,5.0,59.97,10.78,1992-05-01,1992-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,25.01775622357627,1.533039336656942,5.052424256196205,47.5242194363652,3.0,12.460754751390054,15.998139699300111,5.133301297752193
34,187Gelter1992,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,59.83,17.67,yes,DNA fingerprinting,1987,1987,May,June,42.9,3.0,4.0,7.0,34,17.67,1987,5.0,33.0,8.300000191,10.13793117,-1.837930975,10.78000011,-2.479999924,6.0,10.25,12.62413811,-2.374138109,12.61000023,-2.360000229,2.0,44.79999924,32.12758658,12.67241266,28.86000023,15.93999901,101.7000008,74.78620817,26.91379259,76.62000084,25.07999992,2.0,9.0,8.200000048,5.0,6.0,2.0,1.0,1.0,5.0,6.0,1987.0,59.83,17.67,0.445463519,0.448768711,both,True,59.83,17.67,59.83,Ficedula_hypoleuca_59.83_17.67,52.38825708,1987.0,5.0,59.83,17.67,1987-05-01,1987-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,11.60617172718048,1.9724412702781444,3.1250509060236644,61.14567937862248,13.0,8.245690507786264,11.618113199869754,2.316263495099759
35,243Moreno2010,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,40.8,-4.02,yes,microsatellite,2003,2003,May,June,22.4,13.0,45.0,58.0,35,-4.02,2003,5.0,29.0,13.90000057,11.98275885,1.917241721,12.86000023,1.040000343,6.0,16.6500001,14.30000029,2.349999806,15.54000034,1.109999752,2.0,40.79999924,63.76896641,-22.96896717,75.30000076,-34.50000153,56.19999981,109.7000014,-53.50000162,97.88000107,-41.68000126,2.0,12.40000057,13.25000048,5.0,6.0,2.0,1.0,1.0,5.0,6.0,2003.0,40.8,-4.02,0.585655068,0.566486456,both,True,40.8,-4.02,40.8,Ficedula_hypoleuca_40.8_-4.02,291.7479203,2003.0,5.0,40.8,-4.02,2003-05-01,2003-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,15.807393193142616,2.1444242407218024,4.274366831800112,66.47715146237587,8.0,12.450854319910873,15.484923680623352,3.65696190001604
36,241Moreno2015,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,40.8,-4.02,yes,microsatellite,2011,2011,May,June,38.3,23.0,37.0,60.0,36,-4.02,2011,5.0,29.0,14.69999981,11.98275885,2.717240958,13.18000031,1.519999504,6.0,16.4000001,14.30000029,2.099999806,15.51000042,0.889999676,2.0,61.79999924,63.76896641,-1.968967175,77.36000061,-15.56000137,89.10000038,109.7000014,-20.60000105,131.0600018,-41.96000137,2.0,12.40000057,12.25000048,5.0,6.0,2.0,1.0,1.0,5.0,6.0,2011.0,40.8,-4.02,0.586432102,0.56005837,both,True,40.8,-4.02,40.8,Ficedula_hypoleuca_40.8_-4.02,291.7479203,2011.0,5.0,40.8,-4.02,2011-05-01,2011-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,16.68459177017212,2.866566637618209,4.552193206477613,88.8635657661645,14.0,13.47053622994374,9.078184127807615,2.379429288769484
37,349Rätti1995,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,62.62,26.33,yes,DNA fingerprinting,1990,1990,May,June,22.2,8.0,28.0,36.0,37,26.33,1990,5.0,34.0,8.400000572,8.665517462,-0.26551689,8.800000286,-0.399999714,6.0,10.70000029,11.29310372,-0.593103433,11.76000037,-1.060000086,2.0,25.89999962,41.93103503,-16.03103541,52.95999985,-27.06000023,64.50000191,99.71379522,-35.21379331,110.5000011,-45.99999924,2.0,10.60000038,10.60000038,5.0,6.0,2.0,1.0,1.0,5.0,6.0,1990.0,62.62,26.33,0.441514642,0.490484952,both,True,62.62,26.33,62.62,Ficedula_hypoleuca_62.62_26.33,208.6334834,1990.0,5.0,62.62,26.33,1990-05-01,1990-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,11.65961027135154,1.2683809998718278,2.683896024066129,39.31981099602666,8.0,9.1391614975468,9.489470799763978,2.3018142237772112
38,348Rätti2001,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,62.62,26.33,yes,DNA fingerprinting,1992,1992,May,June,7.0,3.0,40.0,43.0,38,26.33,1992,5.0,34.0,10.5,8.665517462,1.834482538,8.580000305,1.919999695,6.0,12.9000001,11.29310372,1.606896376,11.26000023,1.639999866,2.0,19.20000076,41.93103503,-22.73103426,49.73999977,-30.53999901,51.00000191,99.71379522,-48.71379331,121.9000011,-70.89999924,2.0,12.0,12.30000019,5.0,6.0,2.0,1.0,1.0,5.0,6.0,1992.0,62.62,26.33,0.426226007,0.481953634,both,True,62.62,26.33,62.62,Ficedula_hypoleuca_62.62_26.33,208.6334834,1992.0,5.0,62.62,26.33,1992-05-01,1992-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,3.70651302148417,0.6336528345755938,1.0770132668261754,19.64323787184341,6.0,10.476676395375268,14.91310183207196,4.827596476405392
39,53Tomotani2017,Ficedula_hypoleuca,Ficedula_hypoleuca,Passeriformes,Muscicapidae,Old World Flycatchers,Ficedula_hypoleuca,monogamy,single-year study,pied_flycatcher,52.03,5.85,yes,microsatellite,2014,2014,April,June,19.4,18.0,75.0,93.0,39,5.85,2014,4.0,35.0,11.19999981,7.465517324,3.734482486,9.760000134,1.439999676,6.0,13.26666673,11.46666682,1.799999911,12.58000021,0.68666652,3.0,41.20000076,50.86551831,-9.665517544,29.4600008,11.73999996,186.2000046,182.1310384,4.068966142,154.9200029,31.28000164,3.0,10.40000057,9.966667175,4.0,6.0,3.0,1.0,1.0,4.0,6.0,2014.0,52.03,5.85,0.606267848,0.629288338,both,True,52.03,5.85,52.03,Ficedula_hypoleuca_52.03_5.85,98.20852764,2014.0,4.0,52.03,5.85,2014-04-01,2014-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,16.00425447992393,2.462894944711754,3.705866053749175,73.88684834135262,13.0,11.749973932902044,9.701541264851867,2.461744396904637
40,163Juola2012,Fregata_minor,Fregata_minor,Suliformes,Fregatidae,Frigatebirds,Fregata_minor,monogamy,single-year study,great_frigatebird,23.75,-166.02,no,other,2007,2007,February,June,8.7,4.0,42.0,46.0,40,-166.02,2007,2.0,36.0,21.89999962,21.71034537,0.189654252,21.86000023,0.03999939,6.0,23.22000046,22.94275901,0.27724145,23.13600037,0.084000092,5.0,99.0,99.0,0.0,99.0,0.0,536.0,536.0,0.0,536.0,0.0,5.0,7.0,6.720000076,2.0,6.0,5.0,1.0,1.0,2.0,6.0,2007.0,23.75,-166.02,,,both,True,23.75,-166.02,23.75,Fregata_minor_23.75_-166.02,628.8944394,2007.0,2.0,23.75,-166.02,2007-02-01,2007-02-28,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
41,166Hunter1992,Fulmarus_glacialis,Fulmarus_glacialis,Procellariiformes,Procellariidae,Shearwaters and Petrels,Fulmarus_glacialis,monogamy,single-year study,northern_fulmar,59.53,-1.62,no,DNA fingerprinting,1988,1988,March,,0.0,0.0,28.0,28.0,41,-1.62,1988,3.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,0.0,3.0,,1988.0,59.53,-1.62,,,both,True,59.53,-1.62,59.53,Fulmarus_glacialis_59.53_-1.62,42.73581766,1988.0,3.0,59.53,-1.62,1988-03-01,1988-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
42,341Saino1999,Hirundo_rustica,Hirundo_rustica,Passeriformes,Hirundinidae,Swallows,Hirundo_rustica,monogamy,single-year study,barn_swallow,45.43,8.62,no,microsatellite,1994,1994,March,June,51.9,27.0,25.0,52.0,42,8.62,1994,3.0,38.0,11.30000019,7.955172588,3.344827603,9.860000229,1.439999962,6.0,15.22500014,13.88103472,1.343965419,14.75500035,0.46999979,4.0,17.10000038,91.85862173,-74.75862135,68.12000275,-51.02000237,297.800005,365.2448326,-67.44482767,343.2000076,-45.40000267,4.0,10.69999981,10.35000014,3.0,6.0,4.0,1.0,1.0,3.0,6.0,1994.0,45.43,8.62,0.149265656,0.22670435,both,True,45.43,8.62,45.43,Hirundo_rustica_45.43_8.62,112.6362055,1994.0,3.0,45.43,8.62,1994-03-01,1994-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,16.96725487704498,0.6518000632637256,2.989153388283817,20.205801961175496,1.0,10.74595310662385,6.030504862467467,1.7649578918364497
43,26Moller2003,Hirundo_rustica,Hirundo_rustica,Passeriformes,Hirundinidae,Swallows,Hirundo_rustica,monogamy,single-year study,barn_swallow,38.83,-6.98,no,microsatellite,1994,1994,March,June,32.4,55.0,115.0,170.0,43,-6.98,1994,3.0,39.0,14.5,11.93103461,2.568965386,13.14000034,1.359999657,6.0,17.60000038,16.4775864,1.122413981,17.14500041,0.454999971,4.0,6.0,48.45862144,-42.45862144,36.34000092,-30.34000092,115.3999981,166.3931062,-50.9931081,156.8800038,-41.48000575,4.0,13.30000019,13.47500014,3.0,6.0,4.0,1.0,1.0,3.0,6.0,1994.0,38.83,-6.98,0.470826714,0.378840042,both,True,38.83,-6.98,38.83,Hirundo_rustica_38.83_-6.98,153.4386686,1994.0,3.0,38.83,-6.98,1994-03-01,1994-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,5.295768380051413,0.3454004640653535,1.2367075588156435,10.70741438602596,2.0,14.496643525810676,6.700677871704102,1.427697259922596
44,105Neuman2007,Hirundo_rustica,Hirundo_rustica,Passeriformes,Hirundinidae,Swallows,Hirundo_rustica,monogamy,single-year study,barn_swallow,42.35,-76.5,no,microsatellite,2002,2002,May,August,49.1,26.0,27.0,53.0,44,-76.5,2002,5.0,40.0,11.40000057,13.12758633,-1.72758576,13.74000015,-2.33999958,8.0,18.27499986,17.72155204,0.553447814,17.94500027,0.32999959,4.0,125.3000031,83.993105,41.30689805,85.02000122,40.28000183,381.4000053,355.5000073,25.89999804,336.8000038,44.60000153,4.0,12.30000019,12.45000005,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2002.0,42.35,-76.5,0.631213329,0.734938712,both,True,42.35,-76.5,42.35,Hirundo_rustica_42.35_-76.5,242.7889196,2002.0,5.0,42.35,-76.5,2002-05-01,2002-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,24.81652796268463,5.085045668175849,6.927618178306423,157.63641571345133,18.0,11.223680996638496,15.983177185058594,4.440050379017865
45,184Smith1991,Hirundo_rustica,Hirundo_rustica,Passeriformes,Hirundinidae,Swallows,Hirundo_rustica,monogamy,single-year study,barn_swallow,44.55,-76.32,no,,1989,1989,May,August,45.5,5.0,6.0,11.0,45,-76.32,1989,5.0,41.0,13.69999981,12.74482783,0.95517198,13.16000004,0.539999771,8.0,18.17500043,17.47500035,0.700000081,17.5800004,0.595000029,4.0,97.70000458,75.35172561,22.34827897,81.84000244,15.86000214,315.9000053,302.996557,12.90344837,325.0200058,-9.120000458,4.0,11.19999981,11.80000019,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1989.0,44.55,-76.32,0.573357047,0.657019938,both,True,44.55,-76.32,44.55,Hirundo_rustica_44.55_-76.32,136.8136103,1989.0,5.0,44.55,-76.32,1989-05-01,1989-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,17.214018106358253,3.793020134621533,5.078417497906649,117.58362417326752,15.0,13.034171881727016,15.45035171508789,4.198879993102514
46,436Yamagishi1992,Lanius_bucephalus,Lanius_bucephalus,Passeriformes,Laniidae,Shrikes,Lanius_bucephalus,monogamy,single-year study,bull-headed_shrike,34.57,135.53,no,DNA fingerprinting,1989,1989,March,June,16.7,4.0,20.0,24.0,46,135.53,1989,3.0,42.0,8.100000381,7.037931196,1.062069186,6.740000057,1.360000324,6.0,15.29999995,15.07672436,0.223275592,15.05000017,0.249999785,4.0,110.2000046,106.8137941,3.386210474,121.3400024,-11.13999786,600.0,634.8241494,-34.82414943,662.1200157,-62.12001572,4.0,9.600000381,9.700000286,3.0,6.0,4.0,1.0,1.0,3.0,6.0,1989.0,34.57,135.53,0.129288432,0.192130816,both,True,34.57,135.53,34.57,Lanius_bucephalus_34.57_135.53,10.68597574,1989.0,3.0,34.57,135.53,1989-03-01,1989-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,31.55454173003136,3.0867776886059155,6.696478071125998,95.69010834678338,10.0,7.220326667703632,9.80528450012207,2.567426793383139
47,388Ležalová-Piálková2011,Larus_ridibundus,Chroicocephalus_ridibundus,Charadriiformes,Laridae,"Gulls, Terns, and Skimmers",Larus_ridibundus,monogamy,single-year study,black-headed_gull,48.92,17.08,no,microsatellite,2004,2004,April,May,33.3,10.0,20.0,30.0,47,17.08,2004,4.0,43.0,10.5,9.310344943,1.189655057,10.28000031,0.219999695,5.0,11.9000001,11.736207,0.163793095,13.46000051,-1.56000042,2.0,31.20000076,40.531035,-9.331034233,34.02000008,-2.819999313,77.80000305,104.2896571,-26.48965401,80.94000053,-3.139997482,2.0,8.199999809,7.950000048,4.0,5.0,2.0,1.0,1.0,4.0,5.0,2004.0,48.92,17.08,0.435958639,0.472877748,both,True,48.92,17.08,48.92,Larus_ridibundus_48.92_17.08,436.0672465,2004.0,4.0,48.92,17.08,2004-04-01,2004-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,9.911152720349037,1.1620467912704175,2.079379796764588,34.86140373811253,7.0,10.129835743374317,11.067337671915652,2.712875780808778
48,411Lawless1997,Megascops_asio,Megascops_asio,Strigiformes,Strigidae,Owls,Megascops_asio,monogamy,single-year study,eastern_screech-owl,37.62,-84.12,yes,DNA fingerprinting,1994,1994,March,June,0.0,0.0,23.0,23.0,48,-84.12,1994,3.0,44.0,7.200000286,7.79310353,-0.593103244,8.320000267,-1.119999981,6.0,15.62500036,15.23103472,0.393965639,15.32000031,0.305000043,4.0,184.6999969,112.7275889,71.97240803,117.6000046,67.09999237,511.8000031,427.5103544,84.28964865,430.4600082,81.33999481,4.0,11.40000057,12.2750001,3.0,6.0,4.0,1.0,1.0,3.0,6.0,1994.0,37.62,-84.12,0.350881619,0.524332933,both,True,37.62,-84.12,37.62,Megascops_asio_37.62_-84.12,602.3988987,1994.0,3.0,37.62,-84.12,1994-03-01,1994-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,51.521373070499976,7.522861522928101,11.813359307992163,233.2087072107712,16.0,6.716608978599655,16.227341334025027,4.239681430677818
49,132Major2004,Melospiza_melodia,Melospiza_melodia,Passeriformes,Passerellidae,New World Sparrows,Melospiza_melodia,monogamy,single-year study,song_sparrow,44.75,-63.68,no,microsatellite,2000,2000,April,July,30.0,3.0,7.0,10.0,49,-63.68,2000,4.0,45.0,4.700000286,3.751724208,0.948276078,4.060000181,0.640000105,7.0,11.22500026,11.24396572,-0.018965453,11.86000017,-0.634999907,4.0,130.4000092,110.8103466,19.58966255,93.94000244,36.46000671,381.4000168,414.8689734,-33.46895665,399.7000099,-18.29999313,4.0,8.699999809,10.17499995,4.0,7.0,4.0,1.0,1.0,4.0,7.0,2000.0,44.75,-63.68,0.408668385,0.500714338,both,True,44.75,-63.68,44.75,Melospiza_melodia_44.75_-63.68,9.551193289,2000.0,4.0,44.75,-63.68,2000-04-01,2000-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,21.67523205270072,3.5321063284564267,5.412632018220095,105.9631898536928,15.0,5.406470765007884,9.359820048014342,2.556558634546945
50,137Currie1998,Oenanthe_oenanthe,Oenanthe_oenanthe,Passeriformes,Muscicapidae,Old World Flycatchers,Oenanthe_oenanthe,monogamy,single-year study,northern_wheatear,52.77,-4.78,no,DNA fingerprinting,1991,1991,March,June,29.4,5.0,12.0,17.0,50,-4.78,1991,3.0,46.0,7.700000286,5.937931118,1.762069168,6.480000114,1.220000172,6.0,9.675000191,9.379310515,0.295689675,9.650000048,0.025000143,4.0,95.40000153,95.2068978,0.193103725,112.5400013,-17.13999977,307.0000114,309.303452,-2.303440554,305.5000031,1.500008392,4.0,5.400000095,6.075000048,3.0,6.0,4.0,1.0,1.0,3.0,6.0,1991.0,52.77,-4.78,0.6247,0.590393133,both,True,52.77,-4.78,52.77,Oenanthe_oenanthe_52.77_-4.78,7.658934076,1991.0,3.0,52.77,-4.78,1991-03-01,1991-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,25.07801651944419,3.824656467607327,5.285880861097044,118.56435049582714,18.0,7.897637221633772,5.66025479634601,1.2262639266376698
51,371Quillfeldt2012,Pachyptila_belcheri,Pachyptila_belcheri,Procellariiformes,Procellariidae,Shearwaters and Petrels,Pachyptila_belcheri,monogamy,single-year study,thin-billed_prion,-51.72,-61.28,no,microsatellite,2006,2007,December,January,20.6,7.0,27.0,34.0,51,-61.28,2006,12.0,47.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,2.0,,,12.0,1.0,2.0,1.0,1.0,12.0,1.0,2006.0,-51.72,-61.28,0.224011125,0.14075471,both,True,-51.72,-61.28,51.72,Pachyptila_belcheri_-51.72_-61.28,16.20668118,2006.0,12.0,-51.72,-61.28,2006-12-01,2006-12-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
52,444Lubjuhn1999,Parus_ater,Periparus_ater,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_ater,monogamy,single-year study,coal_tit,52.33,11.0,yes,DNA fingerprinting,1993,1993,April,July,75.0,15.0,5.0,20.0,52,11.0,1993,4.0,48.0,10.90000057,7.882758815,3.017241757,8.400000381,2.500000191,7.0,14.40000057,13.43189682,0.96810375,14.09000025,0.310000324,4.0,26.39999962,46.42758685,-20.02758723,37.40000095,-11.00000134,286.7000103,231.4862105,55.21379984,186.1400023,100.560008,4.0,10.69999981,9.900000095,4.0,7.0,4.0,1.0,1.0,4.0,7.0,1993.0,52.33,11.0,0.464308811,0.607057189,both,True,52.33,11.0,52.33,Parus_ater_52.33_11,158.6854127,1993.0,4.0,52.33,11.0,1993-04-01,1993-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,7.730835676188263,0.9744069547256372,1.8930030055996303,29.23220864176912,5.0,10.701941447787837,15.734257380167662,5.14762253935984
53,14Gullberg1992,Parus_caeruleus,Cyanistes_caeruleus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_caeruleus,monogamy,single-year study,blue_tit,59.83,17.63,yes,DNA fingerprinting,1988,1988,April,June,28.6,2.0,5.0,7.0,53,17.63,1988,4.0,49.0,3.200000048,4.134482832,-0.934482784,3.920000124,-0.720000076,6.0,10.46666662,9.794253016,0.672413603,9.560000181,0.906666438,3.0,27.70000076,29.74137994,-2.041379172,28.72000065,-1.019999886,113.4000015,104.5275881,8.872413421,112.9800013,0.420000267,3.0,8.600000381,10.16666698,4.0,6.0,3.0,1.0,1.0,4.0,6.0,1988.0,59.83,17.63,0.260432278,0.416577116,both,True,59.83,17.63,59.83,Parus_caeruleus_59.83_17.63,53.61318298,1988.0,4.0,59.83,17.63,1988-04-01,1988-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,11.7466002702713,1.6986602535583966,2.675386061652977,50.959807606751895,11.0,3.435297075907414,9.938069025675476,2.963605130830271
54,350Vedder2010,Parus_caeruleus,Cyanistes_caeruleus,Passeriformes,Paridae,"Tits, Chickadees, and Titmice",Parus_caeruleus,monogamy,single-year study,blue_tit,53.13,6.58,yes,microsatellite,2008,2008,April,June,55.6,20.0,16.0,36.0,54,6.58,2008,4.0,50.0,7.700000286,7.193103544,0.506896742,9.400000191,-1.699999905,6.0,12.83333381,11.14367833,1.689655479,12.80000025,0.033333556,3.0,36.70000076,47.69655257,-10.99655181,33.94000015,2.76000061,100.9000015,169.9137963,-69.01379473,164.2800011,-63.37999954,3.0,9.0,10.53333346,4.0,6.0,3.0,1.0,1.0,4.0,6.0,2008.0,53.13,6.58,0.536551544,0.633323693,both,True,53.13,6.58,53.13,Parus_caeruleus_53.13_6.58,33.62214897,2008.0,4.0,53.13,6.58,2008-04-01,2008-04-30,ECMWF/ERA5_LAND/DAILY_AGGR,6.00134492020743,1.4620038860414295,1.8273882324650068,43.86011658124289,11.0,7.87729746500654,11.304348627726256,2.971202264728963
